"HP","HP3k","HP400k","Hamilton","BW","linear","quad","BN","UC","combined cycle","date"
"115",-4.05742553920459,-3.76631839758917,6.90989594979027,-0.925115492594925,2.69028910371783,14.529940029985,-1.26856264175606,-0.925115492594925,1.1772,2.44293865224463,2017-10-01
"116",-4.06627947883885,-3.95011220436555,6.08462256402012,-0.949748441305645,2.58555741543164,13.8816091954023,-2.10344040821826,-0.949748441305645,1.1638,1.48846591599657,2018-01-01
"117",-2.62341011176233,-2.63227496436599,6.90216015169369,-0.535530754311818,3.89165825628191,14.895769955092,-1.31216789192862,-0.535530754311818,1.3375,1.19463390443598,2018-04-01
"118",-3.64971893110314,-3.81277570494922,5.01749956838194,0.74295538174485,2.65753629274104,13.1675829653896,-3.18380572568012,0.74295538174485,1.6298,2.03318500612619,2018-07-01
"119",-3.10950326369723,-3.40303092610435,4.74069246142597,0.897908326526945,2.96812764548004,13.0418067226891,-3.44309327036601,0.897908326526945,1.9407,1.39995727060337,2018-10-01
"120",-2.84795791270219,-3.2559233583591,4.18814063255584,-0.573274976884475,2.9739606417065,12.6282506887052,-3.96883416881178,-0.573274976884475,2.2466,1.53569425539192,2019-01-01
"121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-01
"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-01
"123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-01
"124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-01-01
