"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC","combined cycle","date"
"97",-0.146901517877041,-1.8745843563986,-16.3401695958512,-14.7769298597239,-15.2735266224089,-18.3966641442597,-5.7163743058175,-2.868,-10.038220643084,2013-04-01
"98",1.03759019796925,-0.5050058255284,-15.6353050748335,-16.2934257613588,-14.9740903638545,-17.4178741406663,-0.21479404296664,-3.0582,-9.11334682726252,2013-07-01
"99",1.80144283025857,0.469374750814495,-15.134013303791,-9.19130234314446,-14.875885129819,-16.6659826907947,0.971408777147478,-3.2189,-8.04541087971993,2013-10-01
"100",2.13199945694629,1.01858425008606,-14.9204638058074,-6.2642022288436,-15.0693290322581,-16.2188159754224,-0.455711108240211,-3.0912,-6.7010849323332,2014-01-01
"101",2.42854889825284,1.53789116610196,-14.6011237759009,-12.4420985655641,-15.1579047619048,-15.6834705661792,-1.45211985391946,-2.6961,-6.34590835280645,2014-04-01
"102",2.05172773502667,1.36313203350758,-14.9385207464829,-13.0153939150393,-15.9198475190601,-15.8112263310836,-2.56896641114078,-2.5668,-7.04119258583961,2014-07-01
"103",2.42411773289371,1.93951933692023,-14.3837191197442,-4.5732949595052,-15.7841289370079,-15.0662458798755,-3.45448913209588,-2.599,-7.41013762968186,2014-10-01
"104",2.02808150210683,1.7226471551833,-14.5933965402608,0.546067473191101,-16.4259811046512,-15.0928960755814,-1.54163532976397,-2.7133,-6.2696082313305,2015-01-01
"105",2.78536058945789,2.67125615031259,-13.4457332624115,5.08643736847219,-15.6891115086464,-13.7877340944161,-1.70046187023676,-2.3786,-5.5262123806737,2015-04-01
"106",2.76889110213915,2.8322691783666,-13.0018806842763,4.85463391678411,-15.6515208455666,-13.2004959162975,2.39528226024167,-2.1937,-4.37108616940573,2015-07-01
"107",2.77377629459068,3.00085556957822,-12.4677813286706,4.39654849598412,-15.5162734212353,-12.5372162188956,-0.192916975228636,-2.1841,-3.70034074127908,2015-10-01
"108",3.03545729122914,3.42068170375035,-11.5655972162651,4.62229004306559,-14.9952950558214,-11.5234072290632,1.06343555448583,-2.082,-3.88474642650444,2016-01-01
"109",3.33669401050076,3.87586277926496,-10.5059071196139,4.33907330907866,-14.2940747390865,-10.3699297996235,3.07521891573311,-1.716,-3.28541711281002,2016-04-01
"110",3.82270854859658,4.51788020203327,-9.10989059072907,4.47646150928318,-13.2237810945274,-8.90002975319479,4.75170531296219,-1.4287,-2.54193978047483,2016-07-01
"111",2.84669115414857,3.65168123061349,-9.28871444647092,2.99881964682712,-13.7365250544662,-9.00612136825532,2.78851154590344,-1.4427,-1.70577130128588,2016-10-01
"112",2.56239894873281,3.45382016304734,-8.7817596961319,5.90850457257167,-13.5532417346501,-8.43461342804338,-1.92670404715854,-1.3577,-2.46067437436927,2017-01-01
"113",2.59762376859288,3.5634669823113,-7.91090228078107,7.27614856654981,-12.9853697238972,-7.51011577916341,1.5661954548911,-1.2637,-2.5997998451919,2017-04-01
"114",2.08805332458488,3.09933781427097,-7.64269549579649,3.54173555008688,-13.0152226045251,-7.19246615130257,1.86869346778998,-1.3201,-1.6795407460193,2017-07-01
"115",2.27356137339828,3.32532087740239,-6.62115531679694,2.87342258308479,-12.2656628982528,-6.13184229516082,1.22296710216193,-1.354,-2.14731745808694,2017-10-01
"116",1.01198949221268,2.05269630531149,-7.2523343551025,6.28537737940744,-13.1879939209727,-6.71939509396805,0.740441553063542,-1.5033,-1.94995312884705,2018-01-01
"117",1.25992284544526,2.28902914382041,-6.32534510877778,4.94294191121378,-12.5280291679153,-5.75709223350819,-2.29543917880819,-1.4101,-2.15954806079235,2018-04-01
"118",0.470636144692804,1.45511740262577,-6.57370212255236,0.721816452549803,-13.0517777996652,-5.96871532223645,1.15508745483056,-1.4659,-2.35592350238603,2018-07-01
"119",0.148903225537509,1.07258838016295,-6.42024611097287,1.30534452906775,-13.1708333333333,-5.78015030946065,-2.50756748313366,-1.6021,-2.75692190832359,2018-10-01
"120",-0.271521335081587,0.573657595697028,-6.45437497688752,2.61367936965331,-13.4798563218391,-5.77939773264052,-1.42221619694899,-1.7359,-3.25058402061598,2019-01-01
"121",-0.121891575287805,0.647616213802991,-5.90952663850612,2.92045016120269,-13.1955503070382,-5.20341569220983,-0.881081111403044,-1.6048,-3.11473720878513,2019-04-01
"122",-0.0794907414490353,0.615361991626457,-5.47992046633883,5.45702341270501,-13.0150125803746,-4.7451843232665,1.15550941890168,-1.583,-2.78972290130384,2019-07-01
"123",-0.52348308200979,0.0829477531846976,-5.63257191143452,3.14354371393688,-13.4219801434087,-4.86825647726894,-0.488206767281527,-1.7635,-2.07964969037577,2019-10-01
"124",2.09121338145846,2.69780598388442,-2.27055383830933,7.55229100311297,-10.2158352983857,-1.49265826228918,5.00302946322263,-1.509,-2.79436763506874,2020-01-01
"125",6.61304727640896,7.37317024055218,3.84157444931552,10.5459116439194,-4.0763758389262,4.60847237655008,26.5678507610983,-0.82802,0.27869699328246,2020-04-01
"126",NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01
"127",NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-01
"128",NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-01-01
"129",NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-01
